iso_code,country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccine_id,vaccine_names,source_id,source_name,source_website,dropout_date,vaccine_count,coverage_group,daily_vaccination_7d_avg,vaccination_momentum
CHN,China,2020-12-24,0,0,0,0,187500,0.0,0.0,0.0,130,"V003, V012, V014, V015","CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",S031,National Health Commission,http://www.nhc.gov.cn/xcs/yqjzqk/202106/ddd7b535796040ed8b86f9e34fd218bb.shtml,0.0,4,Low,187500.0,0.0
LIE,Liechtenstein,2020-12-24,0,0,0,0,0,0.0,0.0,0.0,0,"V007, V009","Moderna, Pfizer/BioNTech",S085,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0.0,2,Low,0.5714285714285714,0.0
ISR,Israel,2020-12-24,213075,213075,0,73327,42603,2.46,2.46,0.0,4922,"V007, V009","Moderna, Pfizer/BioNTech",S072,Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,100.0,2,Low,33512.57142857143,19.994368180218235
USA,United States,2020-12-24,0,0,0,0,191001,0.0,0.3,0.0,571,"V006, V007, V009","Johnson&Johnson, Moderna, Pfizer/BioNTech",S146,Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/COVIDData/getAjaxData?id=vaccination_data,0.0,3,Low,201163.42857142855,0.0
CHL,Chile,2020-12-24,420,420,0,0,0,0.0,0.0,0.0,0,"V003, V008, V009, V015","CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S030,Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/,100.0,4,Low,213.42857142857144,0.0
CAN,Canada,2020-12-24,45398,45398,0,10309,5457,0.12,0.12,0.0,145,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S028,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html,100.0,3,Low,3429.5714285714284,12.020353319529494
NOR,Norway,2020-12-24,5,5,0,5,1,0.0,0.0,0.0,0,"V007, V009","Moderna, Pfizer/BioNTech",S106,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,100.0,2,Low,0.1428571428571428,20.0
CRI,Costa Rica,2020-12-24,55,55,0,0,0,0.0,0.0,0.0,0,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S034,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion,100.0,2,Low,742.5714285714286,0.0
RUS,Russia,2020-12-24,0,0,0,0,21827,0.0,0.04,0.0,150,"V005, V017","EpiVacCorona, Sputnik V",S118,Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,0.0,2,Low,7314.857142857143,0.0
QAT,Qatar,2020-12-24,0,0,0,0,1351,0.0,0.0,0.0,469,"V007, V009","Moderna, Pfizer/BioNTech",S116,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,0.0,2,Low,1158.0,0.0
NOR,Norway,2020-12-25,5,5,0,0,1,0.0,0.0,0.0,0,"V007, V009","Moderna, Pfizer/BioNTech",S106,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,100.0,2,Low,0.2857142857142857,20.0
LIE,Liechtenstein,2020-12-25,0,0,0,0,0,0.0,0.0,0.0,0,"V007, V009","Moderna, Pfizer/BioNTech",S085,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0.0,2,Low,0.4285714285714285,0.0
OWID_SCT,Scotland,2020-12-25,94822,94813,9,16,5721,1.74,1.74,0.0,1047,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S046,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,99.99050763081011,3,Low,6490.0,6.033409968150851
CAN,Canada,2020-12-25,45398,45398,0,0,4889,0.12,0.12,0.0,130,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S028,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html,100.0,3,Low,3729.142857142857,10.769196880919864
ISR,Israel,2020-12-25,251524,251524,0,38449,41911,2.91,2.91,0.0,4842,"V007, V009","Moderna, Pfizer/BioNTech",S072,Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,100.0,2,Low,24076.42857142857,16.66282342838059
MEX,Mexico,2020-12-25,0,0,0,0,1300,0.0,0.0,0.0,10,"V003, V008, V009, V015, V017","CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",S093,Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/647167/2021.06.20_17h00_ComunicadoTecnicoDiario_Covid19.pdf,0.0,5,Low,3467.5714285714284,0.0
DNK,Denmark,2020-12-25,0,0,0,0,1,0.0,0.0,0.0,0,"V006, V007, V009","Johnson&Johnson, Moderna, Pfizer/BioNTech",S041,Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata,0.0,3,Low,0.5714285714285714,0.0
QAT,Qatar,2020-12-25,0,0,0,0,1351,0.0,0.0,0.0,469,"V007, V009","Moderna, Pfizer/BioNTech",S116,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,0.0,2,Low,1158.0,0.0
CRI,Costa Rica,2020-12-25,0,0,0,0,240,0.0,0.0,0.0,47,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S034,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion,0.0,2,Low,717.7142857142857,0.0
BHR,Bahrain,2020-12-25,50543,50543,0,472,5789,2.97,2.97,0.0,3402,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S013,Ministry of Health,https://healthalert.gov.bh/en/,100.0,4,Low,3796.285714285714,11.453613754624776
USA,United States,2020-12-25,0,0,0,0,215238,0.0,0.3,0.0,644,"V006, V007, V009","Johnson&Johnson, Moderna, Pfizer/BioNTech",S146,Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/COVIDData/getAjaxData?id=vaccination_data,0.0,3,Low,171921.2857142857,0.0
CHN,China,2020-12-25,0,0,0,0,187500,0.0,0.0,0.0,130,"V003, V012, V014, V015","CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",S031,National Health Commission,http://www.nhc.gov.cn/xcs/yqjzqk/202106/ddd7b535796040ed8b86f9e34fd218bb.shtml,0.0,4,Low,187500.0,0.0
RUS,Russia,2020-12-25,0,0,0,0,31061,0.0,0.04,0.0,213,"V005, V017","EpiVacCorona, Sputnik V",S118,Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,0.0,2,Low,11272.57142857143,0.0
CHL,Chile,2020-12-25,5198,5198,0,4778,4778,0.03,0.03,0.0,250,"V003, V008, V009, V015","CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S030,Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/,100.0,4,Low,887.7142857142857,91.91996921893036
MEX,Mexico,2020-12-26,0,0,0,0,1300,0.0,0.0,0.0,10,"V003, V008, V009, V015, V017","CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",S093,Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/647167/2021.06.20_17h00_ComunicadoTecnicoDiario_Covid19.pdf,0.0,5,Low,3047.0,0.0
OWID_SCT,Scotland,2020-12-26,94824,94815,9,2,5244,1.74,1.74,0.0,960,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S046,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,99.9905078310394,3,Low,6421.0,5.530245507466464
BHR,Bahrain,2020-12-26,51556,51556,0,1013,4197,3.03,3.03,0.0,2467,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S013,Ministry of Health,https://healthalert.gov.bh/en/,100.0,4,Low,4168.142857142857,8.140662580494997
RUS,Russia,2020-12-26,0,0,0,0,40296,0.0,0.04,0.0,276,"V005, V017","EpiVacCorona, Sputnik V",S118,Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,0.0,2,Low,16549.571428571428,0.0
LIE,Liechtenstein,2020-12-26,0,0,0,0,0,0.0,0.0,0.0,0,"V007, V009","Moderna, Pfizer/BioNTech",S085,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0.0,2,Low,0.2857142857142857,0.0
CAN,Canada,2020-12-26,48417,48417,0,3019,5218,0.13,0.13,0.0,138,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S028,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html,100.0,3,Low,4134.857142857143,10.777206353140423
USA,United States,2020-12-26,1944585,1944585,0,0,231396,0.58,0.58,0.0,692,"V006, V007, V009","Johnson&Johnson, Moderna, Pfizer/BioNTech",S146,Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/COVIDData/getAjaxData?id=vaccination_data,100.0,3,Low,139083.14285714287,11.899505550027383
CHL,Chile,2020-12-26,8338,8338,0,3140,3959,0.04,0.04,0.0,207,"V003, V008, V009, V015","CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S030,Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/,100.0,4,Low,1415.571428571429,47.48141041017031
ISR,Israel,2020-12-26,284099,284099,0,32575,40577,3.28,3.28,0.0,4688,"V007, V009","Moderna, Pfizer/BioNTech",S072,Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,100.0,2,Low,29873.14285714286,14.282697228782922
CRI,Costa Rica,2020-12-26,0,0,0,0,240,0.0,0.0,0.0,47,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S034,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion,0.0,2,Low,668.0,0.0
CHN,China,2020-12-26,0,0,0,0,187500,0.0,0.0,0.0,130,"V003, V012, V014, V015","CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",S031,National Health Commission,http://www.nhc.gov.cn/xcs/yqjzqk/202106/ddd7b535796040ed8b86f9e34fd218bb.shtml,0.0,4,Low,187500.0,0.0
NOR,Norway,2020-12-26,5,5,0,0,1,0.0,0.0,0.0,0,"V007, V009","Moderna, Pfizer/BioNTech",S106,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,100.0,2,Low,0.4285714285714285,20.0
DNK,Denmark,2020-12-26,9,9,0,0,1,0.0,0.0,0.0,0,"V006, V007, V009","Johnson&Johnson, Moderna, Pfizer/BioNTech",S041,Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata,100.0,3,Low,0.7142857142857143,11.11111111111111
QAT,Qatar,2020-12-26,0,0,0,0,1351,0.0,0.0,0.0,469,"V007, V009","Moderna, Pfizer/BioNTech",S116,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,0.0,2,Low,1158.0,0.0
CYM,Cayman Islands,2020-12-26,0,0,0,0,0,0.0,0.0,0.0,0,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S029,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics,0.0,2,Low,235.7142857142857,0.0
RUS,Russia,2020-12-27,0,0,0,0,49531,0.0,0.04,0.0,339,"V005, V017","EpiVacCorona, Sputnik V",S118,Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,0.0,2,Low,23145.85714285714,0.0
CHN,China,2020-12-27,0,0,0,0,187500,0.0,0.0,0.0,130,"V003, V012, V014, V015","CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",S031,National Health Commission,http://www.nhc.gov.cn/xcs/yqjzqk/202106/ddd7b535796040ed8b86f9e34fd218bb.shtml,0.0,4,Low,187500.0,0.0
AUT,Austria,2020-12-27,737,737,0,0,0,0.01,0.01,0.0,0,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S010,Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/,100.0,4,Low,1184.571428571429,0.0
EST,Estonia,2020-12-27,191,191,0,0,0,0.01,0.01,0.0,0,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S048,National Health Board,https://opendata.digilugu.ee,100.0,4,Low,668.7142857142857,0.0
NOR,Norway,2020-12-27,16,16,0,11,2,0.0,0.0,0.0,0,"V007, V009","Moderna, Pfizer/BioNTech",S106,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,100.0,2,Low,0.7142857142857143,12.5
CHL,Chile,2020-12-27,8649,8649,0,311,2743,0.05,0.05,0.0,143,"V003, V008, V009, V015","CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S030,Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/,100.0,4,Low,1765.571428571429,31.71464909238062
ITA,Italy,2020-12-27,7220,7220,0,0,0,0.01,0.01,0.0,0,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S073,Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,100.0,4,Low,44101.0,0.0
USA,United States,2020-12-27,0,0,0,0,211379,0.0,0.58,0.0,632,"V006, V007, V009","Johnson&Johnson, Moderna, Pfizer/BioNTech",S146,Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/COVIDData/getAjaxData?id=vaccination_data,0.0,3,Low,169280.14285714287,0.0
LIE,Liechtenstein,2020-12-27,0,0,0,0,0,0.0,0.0,0.0,0,"V007, V009","Moderna, Pfizer/BioNTech",S085,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0.0,2,Low,0.1428571428571428,0.0
SWE,Sweden,2020-12-27,2240,2240,0,0,0,0.02,0.02,0.0,0,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S136,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,100.0,2,Low,2978.1428571428573,0.0
CRI,Costa Rica,2020-12-27,0,0,0,0,240,0.0,0.0,0.0,47,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S034,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion,0.0,2,Low,593.2857142857143,0.0
ROU,Romania,2020-12-27,965,965,0,0,0,0.01,0.01,0.0,0,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S117,Government of Romania via datelazi.ro,https://datelazi.ro/,100.0,4,Low,7171.0,0.0
DEU,Germany,2020-12-27,23324,23307,17,0,0,0.03,0.03,0.0,0,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S057,Robert Koch Institut,https://impfdashboard.de/,99.927060539752,4,Low,39408.28571428572,0.0
QAT,Qatar,2020-12-27,0,0,0,0,1351,0.0,0.0,0.0,469,"V007, V009","Moderna, Pfizer/BioNTech",S116,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,0.0,2,Low,1158.0,0.0
CZE,Czechia,2020-12-27,1254,1254,0,0,0,0.01,0.01,0.0,0,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S040,Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19,100.0,4,Low,2859.714285714286,0.0
CYM,Cayman Islands,2020-12-27,0,0,0,0,275,0.0,0.0,0.0,4184,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S029,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics,0.0,2,Low,235.7142857142857,0.0
FRA,France,2020-12-27,20,20,0,0,0,0.0,0.0,0.0,0,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S054,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,100.0,4,Low,5151.714285714285,0.0
PRT,Portugal,2020-12-27,4963,4963,0,0,0,0.05,0.05,0.0,0,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S115,Directorate General for Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data,100.0,4,Low,4183.714285714285,0.0
OWID_SCT,Scotland,2020-12-27,95292,95283,9,468,4951,1.74,1.74,0.0,906,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S046,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,99.99055445357514,3,Low,6281.285714285715,5.1956092851446085
DNK,Denmark,2020-12-27,6284,6284,0,6275,897,0.11,0.11,0.0,155,"V006, V007, V009","Johnson&Johnson, Moderna, Pfizer/BioNTech",S041,Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata,100.0,3,Low,128.85714285714286,14.274347549331637
CAN,Canada,2020-12-27,52280,52280,0,3863,5649,0.14,0.14,0.0,150,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S028,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html,100.0,3,Low,4638.714285714285,10.805279265493496
LTU,Lithuania,2020-12-27,2454,2454,0,0,0,0.09,0.09,0.0,0,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S086,Ministry of Health,https://experience.arcgis.com/experience/cab84dcfe0464c2a8050a78f817924ca/page/page_3/,100.0,4,Low,948.2857142857144,0.0
BHR,Bahrain,2020-12-27,53614,53614,0,2058,3662,3.15,3.15,0.0,2152,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S013,Ministry of Health,https://healthalert.gov.bh/en/,100.0,4,Low,4413.857142857143,6.830305517215653
SVN,Slovenia,2020-12-27,6109,6109,0,0,0,0.29,0.29,0.0,0,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S130,National Institute of Public Health via covid-19.sledilnik.org,https://covid-19.sledilnik.org/en/stats,100.0,2,Low,1564.7142857142858,0.0
MEX,Mexico,2020-12-27,6824,6824,0,0,1300,0.01,0.01,0.0,10,"V003, V008, V009, V015, V017","CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",S093,Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/647167/2021.06.20_17h00_ComunicadoTecnicoDiario_Covid19.pdf,100.0,5,Low,2657.428571428572,19.05041031652989
ISR,Israel,2020-12-27,388464,388464,0,104365,54435,4.49,4.49,0.0,6289,"V007, V009","Moderna, Pfizer/BioNTech",S072,Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,100.0,2,Low,36598.28571428572,14.012881502533054
QAT,Qatar,2020-12-28,0,0,0,0,1351,0.0,0.0,0.0,469,"V007, V009","Moderna, Pfizer/BioNTech",S116,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,0.0,2,Low,1158.0,0.0
OWID_SCT,Scotland,2020-12-28,97019,97009,10,1727,3836,1.78,1.78,0.0,702,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S046,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,99.98969167809172,3,Low,5903.714285714285,3.953864706913079
BLR,Belarus,2020-12-28,0,0,0,0,0,0.0,0.0,0.0,0,"V002, V017","BBIBP-CorV, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,345.42857142857144,0.0
BHR,Bahrain,2020-12-28,55014,55014,0,1400,3210,3.23,3.23,0.0,1886,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S013,Ministry of Health,https://healthalert.gov.bh/en/,100.0,4,Low,4485.857142857143,5.8348783945904685
EST,Estonia,2020-12-28,509,509,0,318,318,0.04,0.04,0.0,240,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S048,National Health Board,https://opendata.digilugu.ee,100.0,4,Low,659.8571428571429,62.47544204322201
HUN,Hungary,2020-12-28,1094,0,0,0,0,0.01,0.0,0.0,0,"V006, V007, V008, V009, V012, V017","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S066,Government of Hungary,https://koronavirus.gov.hu//cikkek/5-millio-411-ezer-beoltott-202-az-uj-fertozott-elhunyt-9-beteg,0.0,6,Low,5316.0,0.0
AUT,Austria,2020-12-28,2044,2044,0,1307,1307,0.02,0.02,0.0,145,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S010,Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/,100.0,4,Low,1307.2857142857142,63.94324853228963
FRA,France,2020-12-28,91,91,0,71,71,0.0,0.0,0.0,1,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S054,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,100.0,4,Low,5120.0,78.02197802197803
BEL,Belgium,2020-12-28,301,301,0,0,0,0.0,0.0,0.0,0,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S016,Sciensano,https://epistat.wiv-isp.be/covid/,100.0,4,Low,1472.571428571429,0.0
CZE,Czechia,2020-12-28,3545,3545,0,2291,2291,0.03,0.03,0.0,214,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S040,Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19,100.0,4,Low,2896.1428571428573,64.62623413258109
RUS,Russia,2020-12-28,0,0,0,0,58765,0.0,0.04,0.0,403,"V005, V017","EpiVacCorona, Sputnik V",S118,Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,0.0,2,Low,31061.285714285717,0.0
CYM,Cayman Islands,2020-12-28,0,0,0,0,275,0.0,0.0,0.0,4184,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S029,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics,0.0,2,Low,235.7142857142857,0.0
GRC,Greece,2020-12-28,447,447,0,0,0,0.0,0.0,0.0,0,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S059,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/,100.0,4,Low,2824.0,0.0
LTU,Lithuania,2020-12-28,5211,5211,0,2757,2757,0.19,0.19,0.0,1013,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S086,Ministry of Health,https://experience.arcgis.com/experience/cab84dcfe0464c2a8050a78f817924ca/page/page_3/,100.0,4,Low,1249.571428571429,52.90731145653426
DEU,Germany,2020-12-28,41099,41043,56,17775,17775,0.05,0.05,0.0,212,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S057,Robert Koch Institut,https://impfdashboard.de/,99.8635577321346,4,Low,35747.142857142855,43.249227475121046
ITA,Italy,2020-12-28,8649,8649,0,1429,1429,0.01,0.01,0.0,24,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S073,Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,100.0,4,Low,40531.857142857145,16.522141288010175
KWT,Kuwait,2020-12-28,2500,0,0,0,0,0.06,0.0,0.0,0,V009,Pfizer/BioNTech,S080,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/,0.0,1,Low,960.8571428571428,0.0
CHL,Chile,2020-12-28,8649,8649,0,0,2057,0.05,0.05,0.0,108,"V003, V008, V009, V015","CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S030,Department of Statistics and Health Information via github.com/juancri/covid19-vaccination,https://www.gob.cl/yomevacuno/,100.0,4,Low,2017.571428571429,23.783096311712335
PRT,Portugal,2020-12-28,7754,7754,0,2791,2791,0.08,0.08,0.0,274,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S115,Directorate General for Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data,100.0,4,Low,4053.571428571429,35.994325509414494
