country,date,people_vaccinated_per_hundred,predicted,error,abs error
Moldova,2021-06-02,8.67,13.056187818271624,-4.386187818271624,4.386187818271624
Seychelles,2021-06-02,71.85,69.15103290250495,2.698967097495043,2.698967097495043
Togo,2021-06-02,3.27,11.575775657614837,-8.305775657614838,8.305775657614838
United Kingdom,2021-06-02,58.57,50.5768111741877,7.993188825812304,7.993188825812304
Indonesia,2021-06-02,6.13,18.76603394505644,-12.63603394505644,12.63603394505644
Cuba,2021-06-02,12.64,8.212096234549549,4.427903765450452,4.427903765450452
Angola,2021-06-02,2.07,12.086146344838841,-10.016146344838841,10.016146344838841
Bahrain,2021-06-02,56.96,41.60251460478962,15.357485395210382,15.357485395210382
Bermuda,2021-06-02,60.31,46.16188592269184,14.148114077308165,14.148114077308165
Gibraltar,2021-06-02,116.05,93.80322920627407,22.24677079372593,22.24677079372593
Lebanon,2021-06-02,8.01,15.451932832066706,-7.441932832066707,7.441932832066707
Mauritius,2021-06-02,18.3,20.68967000694113,-2.389670006941131,2.389670006941131
Mauritania,2021-06-02,0.66,8.70254962157452,-8.04254962157452,8.04254962157452
Sweden,2021-06-02,37.32,29.130423567890507,8.189576432109494,8.189576432109494
Mongolia,2021-06-02,56.76,31.537559114318388,25.22244088568161,25.22244088568161
Oman,2021-06-02,4.24,20.070394498851588,-15.830394498851588,15.830394498851588
Aruba,2021-06-02,59.43,48.56886523027936,10.861134769720643,10.861134769720643
Laos,2021-06-02,9.14,11.811211398222717,-2.6712113982227166,2.6712113982227166
Latvia,2021-06-02,29.47,25.313591777763154,4.156408222236845,4.156408222236845
Liberia,2021-06-02,1.11,4.195654771275478,-3.085654771275478,3.085654771275478
Georgia,2021-06-02,3.74,10.727507491639813,-6.987507491639812,6.987507491639812
Luxembourg,2021-06-02,37.12,28.579971182083344,8.540028817916653,8.540028817916653
Niger,2021-06-02,0.63,8.409217017310294,-7.779217017310294,7.779217017310294
Bulgaria,2021-06-02,11.79,22.200975130931194,-10.410975130931195,10.410975130931195
Solomon Islands,2021-06-02,1.91,9.406065692944804,-7.4960656929448035,7.4960656929448035
Taiwan,2021-06-02,2.36,9.398310557227997,-7.038310557227998,7.038310557227998
Israel,2021-06-02,63.01,65.52126246045185,-2.511262460451853,2.511262460451853
Estonia,2021-06-02,36.51,30.32271381584015,6.1872861841598485,6.1872861841598485
Cayman Islands,2021-06-02,68.0,47.2817212031259,20.718278796874102,20.718278796874102
South Africa,2021-06-02,2.01,13.130960255252656,-11.120960255252657,11.120960255252657
Tajikistan,2021-06-02,0.83,4.476266523418136,-3.646266523418136,3.646266523418136
United Arab Emirates,2021-06-02,51.38,46.777205501145005,4.602794498854998,4.602794498854998
Scotland,2021-06-02,60.51,48.54036927843305,11.96963072156695,11.96963072156695
Belize,2021-06-02,16.56,18.627050542299994,-2.067050542299995,2.067050542299995
Sierra Leone,2021-06-02,0.86,10.326521576146785,-9.466521576146786,9.466521576146786
Benin,2021-06-02,0.1,3.488154771385407,-3.3881547713854068,3.3881547713854068
Curacao,2021-06-02,51.99,42.77332951599371,9.216670484006293,9.216670484006293
Central African Republic,2021-06-02,0.37,3.4056547713290684,-3.0356547713290682,3.0356547713290682
Botswana,2021-06-02,6.24,10.439776137801367,-4.199776137801367,4.199776137801367
Guernsey,2021-06-02,49.17,47.603927845868114,1.5660721541318878,1.5660721541318878
Hong Kong,2021-06-02,18.93,19.86942724618648,-0.9394272461864794,0.9394272461864794
Ukraine,2021-06-02,2.46,12.768787119423727,-10.308787119423727,10.308787119423727
South Korea,2021-06-02,13.15,15.010836213549165,-1.860836213549165,1.860836213549165
Iraq,2021-06-02,0.74,11.643765392457802,-10.903765392457801,10.903765392457801
Zambia,2021-06-02,0.77,6.764447790662686,-5.9944477906626865,5.9944477906626865
Isle of Man,2021-06-02,72.11,51.9884359394012,20.1215640605988,20.1215640605988
Cameroon,2021-06-02,0.24,6.8501467520406045,-6.610146752040604,6.610146752040604
Paraguay,2021-06-02,4.04,13.22798265263545,-9.187982652635451,9.187982652635451
El Salvador,2021-06-02,18.02,18.40115882931077,-0.3811588293107704,0.3811588293107704
Germany,2021-06-02,44.24,30.122720865187762,14.11727913481224,14.11727913481224
Panama,2021-06-02,16.24,21.451568784111682,-5.211568784111684,5.211568784111684
Ecuador,2021-06-02,9.39,17.40876114265326,-8.018761142653258,8.018761142653258
Grenada,2021-06-02,15.41,20.841850470702955,-5.431850470702955,5.431850470702955
Mali,2021-06-02,0.46,8.287029278290841,-7.8270292782908415,7.8270292782908415
Dominica,2021-06-02,27.55,32.5967524314873,-5.0467524314873025,5.0467524314873025
Netherlands,2021-06-02,39.53,28.55055099373666,10.97944900626334,10.97944900626334
Madagascar,2021-06-02,0.13,3.4106547714216724,-3.2806547714216725,3.2806547714216725
San Marino,2021-06-02,63.59,47.55129504334086,16.038704956659146,16.038704956659146
Uganda,2021-06-02,1.54,10.898144078667432,-9.358144078667433,9.358144078667433
Kazakhstan,2021-06-02,11.43,17.125996737060806,-5.695996737060806,5.695996737060806
Maldives,2021-06-02,57.5,51.77191466173116,5.728085338268841,5.728085338268841
Cape Verde,2021-06-02,3.9,10.33721848467113,-6.43721848467113,6.43721848467113
England,2021-06-02,59.02,50.6434408843557,8.376559115644305,8.376559115644305
Saint Kitts and Nevis,2021-06-02,37.77,27.608218454977692,10.161781545022311,10.161781545022311
Sint Maarten (Dutch part),2021-06-02,39.7,39.27922337773924,0.4207766222607603,0.4207766222607603
Northern Ireland,2021-06-02,56.7,48.52688209617352,8.17311790382648,8.17311790382648
Guinea-Bissau,2021-06-02,0.3,3.695654771328975,-3.3956547713289753,3.3956547713289753
Cote d'Ivoire,2021-06-02,2.11,11.732098725790987,-9.622098725790988,9.622098725790988
French Polynesia,2021-06-02,20.56,22.121554301370796,-1.5615543013707978,1.5615543013707978
Nauru,2021-06-02,68.23,20.322312599155797,47.90768740084421,47.90768740084421
Saint Lucia,2021-06-02,15.51,21.18271283257219,-5.67271283257219,5.67271283257219
Japan,2021-06-02,8.69,13.788554662644128,-5.098554662644128,5.098554662644128
Tuvalu,2021-06-02,20.35,25.388713531698105,-5.038713531698104,5.038713531698104
Iran,2021-06-02,3.26,14.10404765694646,-10.84404765694646,10.84404765694646
Azerbaijan,2021-06-02,14.33,20.848344112508936,-6.518344112508936,6.518344112508936
Saint Vincent and the Grenadines,2021-06-02,16.6,21.24782904528151,-4.647829045281508,4.647829045281508
Jamaica,2021-06-02,5.26,13.342223026035864,-8.082223026035864,8.082223026035864
Venezuela,2021-06-03,1.11,13.261066664023513,-12.151066664023514,12.151066664023514
Greece,2021-06-03,36.49,28.290081245128906,8.199918754871096,8.199918754871096
France,2021-06-03,40.31,29.26078185305369,11.049218146946313,11.049218146946313
Equatorial Guinea,2021-06-03,10.59,12.781106185252664,-2.1911061852526643,2.1911061852526643
Andorra,2021-06-03,35.74,28.885215096555694,6.854784903444308,6.854784903444308
Sri Lanka,2021-06-03,8.25,18.40177575828562,-10.15177575828562,10.15177575828562
Samoa,2021-06-03,16.44,11.015027278247459,5.4249727217525425,5.4249727217525425
Austria,2021-06-03,42.34,30.262065636837587,12.077934363162417,12.077934363162417
Senegal,2021-06-03,2.7,13.903556692620779,-11.20355669262078,11.20355669262078
Guatemala,2021-06-03,2.66,12.67308305243332,-10.01308305243332,10.01308305243332
Russia,2021-06-03,11.74,23.354492374847208,-11.614492374847208,11.614492374847208
Cyprus,2021-06-03,45.08,29.417727207493552,15.662272792506446,15.662272792506446
Denmark,2021-06-03,39.44,30.251281797517823,9.188718202482175,9.188718202482175
Italy,2021-06-03,41.0,29.30672779899962,11.69327220100038,11.69327220100038
Rwanda,2021-06-03,2.71,15.112177730027557,-12.402177730027557,12.402177730027557
Wales,2021-06-03,68.81,53.1440417039358,15.665958296064204,15.665958296064204
Nepal,2021-06-03,7.25,19.2711015746839,-12.0211015746839,12.0211015746839
Canada,2021-06-03,59.7,32.3031088180837,27.396891181916303,27.396891181916303
Costa Rica,2021-06-03,19.87,23.230142217975068,-3.360142217975067,3.360142217975067
Cook Islands,2021-06-03,47.2,22.829850053537637,24.370149946462366,24.370149946462366
Mozambique,2021-06-03,1.02,11.13034166441998,-10.11034166441998,10.11034166441998
Argentina,2021-06-03,22.48,24.491556481625597,-2.011556481625597,2.011556481625597
Yemen,2021-06-03,0.35,4.003341024797443,-3.653341024797443,3.653341024797443
Trinidad and Tobago,2021-06-03,7.62,14.389422627986725,-6.769422627986725,6.769422627986725
Anguilla,2021-06-03,60.02,46.51378754378405,13.506212456215955,13.506212456215955
San Marino,2021-06-03,63.59,47.77036954472024,15.819630455279764,15.819630455279764
Bermuda,2021-06-03,60.31,46.380960424071205,13.929039575928797,13.929039575928797
Laos,2021-06-03,9.18,12.030285899602092,-2.850285899602092,2.850285899602092
Morocco,2021-06-03,24.58,25.148586103113264,-0.5685861031132653,0.5685861031132653
Germany,2021-06-03,44.57,30.341795366567137,14.228204633432863,14.228204633432863
South Africa,2021-06-03,2.14,13.35003475663203,-11.21003475663203,11.21003475663203
British Virgin Islands,2021-06-03,38.21,39.73935676582745,-1.5293567658274512,1.5293567658274512
Central African Republic,2021-06-03,0.37,3.624729272708443,-3.2547292727084427,3.2547292727084427
Japan,2021-06-03,9.21,14.007629164023502,-4.797629164023501,4.797629164023501
Serbia,2021-06-03,37.95,34.97220129946386,2.977798700536141,2.977798700536141
Wallis and Futuna,2021-06-03,38.89,41.87981761367908,-2.9898176136790795,2.9898176136790795
Aruba,2021-06-03,59.95,48.787939731658724,11.162060268341278,11.162060268341278
Kosovo,2021-06-03,3.61,9.485309062549273,-5.875309062549274,5.875309062549274
Guyana,2021-06-03,25.92,20.66700340345486,5.252996596545142,5.252996596545142
Isle of Man,2021-06-03,72.11,52.20751044078058,19.90248955921942,19.90248955921942
Nauru,2021-06-03,68.23,20.54138710053518,47.68861289946483,47.68861289946483
Kuwait,2021-06-03,19.25,26.444026823360264,-7.1940268233602644,7.1940268233602644
Lithuania,2021-06-03,39.56,30.307808880080746,9.252191119919257,9.252191119919257
Democratic Republic of Congo,2021-06-03,0.03,6.247789955953845,-6.217789955953845,6.217789955953845
Indonesia,2021-06-03,6.23,18.985108446435813,-12.755108446435813,12.755108446435813
Romania,2021-06-03,22.77,26.88916023143202,-4.119160231432019,4.119160231432019
Honduras,2021-06-03,3.24,12.00071364799113,-8.76071364799113,8.76071364799113
Bahamas,2021-06-03,11.79,14.715019869674215,-2.925019869674216,2.925019869674216
South Korea,2021-06-03,13.82,15.22991071492854,-1.4099107149285395,1.4099107149285395
Vanuatu,2021-06-03,0.09,22.829850053537637,-22.739850053537637,22.739850053537637
Iran,2021-06-03,3.26,14.323122158325834,-11.063122158325834,11.063122158325834
Bangladesh,2021-06-03,3.54,17.668813439090915,-14.128813439090916,14.128813439090916
Albania,2021-06-03,17.03,18.647005200190538,-1.6170052001905368,1.6170052001905368
Saint Lucia,2021-06-03,15.57,21.401787333951564,-5.831787333951564,5.831787333951564
South Sudan,2021-06-03,0.09,7.687199384992244,-7.597199384992244,7.597199384992244
Grenada,2021-06-03,15.41,21.06092497208233,-5.650924972082329,5.650924972082329
Cote d'Ivoire,2021-06-03,2.15,11.951173227170361,-9.801173227170361,9.801173227170361
Curacao,2021-06-03,52.14,42.99240401737309,9.14759598262691,9.14759598262691
Timor,2021-06-03,6.2,8.224022292034327,-2.024022292034327,2.024022292034327
Bahrain,2021-06-03,57.62,41.821589106168986,15.798410893831011,15.798410893831011
Thailand,2021-06-03,3.91,12.592462567975982,-8.682462567975982,8.682462567975982
Ukraine,2021-06-03,2.57,12.987861620803102,-10.417861620803102,10.417861620803102
Turkey,2021-06-03,20.44,25.90905141781513,-5.46905141781513,5.46905141781513
Gibraltar,2021-06-03,116.05,94.02230370765344,22.027696292346562,22.027696292346562
Togo,2021-06-03,3.27,11.794850158994212,-8.524850158994212,8.524850158994212
Kazakhstan,2021-06-03,11.5,17.34507123844018,-5.84507123844018,5.84507123844018
Guernsey,2021-06-03,49.17,47.823002347247495,1.3469976527525063,1.3469976527525063
Luxembourg,2021-06-03,38.72,28.79904568346272,9.92095431653728,9.92095431653728
Jamaica,2021-06-03,5.26,13.561297527415238,-8.301297527415239,8.301297527415239
Finland,2021-06-03,46.61,31.92295191936289,14.687048080637108,14.687048080637108
Northern Ireland,2021-06-03,56.98,48.745956597552905,8.234043402447092,8.234043402447092
Netherlands,2021-06-03,39.53,28.769625495116035,10.760374504883966,10.760374504883966
Georgia,2021-06-03,3.9,10.946581993019187,-7.046581993019187,7.046581993019187
Maldives,2021-06-03,57.58,51.99098916311053,5.5890108368894715,5.5890108368894715
Suriname,2021-06-03,12.17,16.68113911020321,-4.511139110203208,4.511139110203208
Norway,2021-06-03,32.8,30.782134148268074,2.017865851731923,2.017865851731923
Zimbabwe,2021-06-03,4.6,14.209794764203888,-9.609794764203889,9.609794764203889
Cayman Islands,2021-06-03,68.77,47.500795704505265,21.26920429549473,21.26920429549473
Botswana,2021-06-03,6.24,10.658850639180741,-4.418850639180741,4.418850639180741
Mauritania,2021-06-03,0.66,8.921624122953894,-8.261624122953894,8.261624122953894
Papua New Guinea,2021-06-03,0.24,8.363740143306629,-8.123740143306629,8.123740143306629
Pakistan,2021-06-03,2.68,14.80268341176961,-12.12268341176961,12.12268341176961
India,2021-06-03,12.63,20.557564347643794,-7.927564347643793,7.927564347643793
Tunisia,2021-06-03,6.16,12.004720742900684,-5.844720742900684,5.844720742900684
Belarus,2021-06-03,5.47,19.211781925400974,-13.741781925400975,13.741781925400975
Dominica,2021-06-03,27.55,32.81582693286667,-5.26582693286667,5.26582693286667
Dominican Republic,2021-06-03,32.54,21.655238954517326,10.884761045482673,10.884761045482673
Congo,2021-06-03,0.41,6.986772292065929,-6.576772292065929,6.576772292065929
Cameroon,2021-06-03,0.24,7.069221253419979,-6.829221253419979,6.829221253419979
Saint Kitts and Nevis,2021-06-03,37.77,27.827292956357066,9.942707043642937,9.942707043642937
Portugal,2021-06-03,39.13,29.550646717918557,9.579353282081446,9.579353282081446
Comoros,2021-06-03,4.96,8.70501153721749,-3.745011537217491,3.745011537217491
Tuvalu,2021-06-03,20.35,25.60778803307748,-5.257788033077478,5.257788033077478
New Caledonia,2021-06-03,17.47,21.39648465860603,-3.9264846586060322,3.9264846586060322
Faeroe Islands,2021-06-03,42.99,32.07141391988095,10.918586080119049,10.918586080119049
Sierra Leone,2021-06-03,0.86,10.54559607752616,-9.68559607752616,9.68559607752616
Mali,2021-06-03,0.46,8.506103779670216,-8.046103779670215,8.046103779670215
Montserrat,2021-06-03,27.17,33.06778882499255,-5.897788824992546,5.897788824992546
Panama,2021-06-03,16.55,21.670643285491057,-5.120643285491056,5.120643285491056
Uganda,2021-06-03,1.54,11.117218580046806,-9.577218580046807,9.577218580046807
Seychelles,2021-06-03,71.85,69.37010740388433,2.4798925961156613,2.4798925961156613
Fiji,2021-06-03,15.2,14.095138840778692,1.1048611592213078,1.1048611592213078
Mongolia,2021-06-03,56.92,31.75663361569777,25.163366384302233,25.163366384302233
Bhutan,2021-06-03,62.56,67.13620039414008,-4.5762003941400735,4.5762003941400735
Iraq,2021-06-03,0.74,11.862839893837176,-11.122839893837176,11.122839893837176
Israel,2021-06-03,63.03,65.74033696183122,-2.710336961831217,2.710336961831217
Ethiopia,2021-06-03,1.61,8.160734926622109,-6.550734926622108,6.550734926622108
Guinea-Bissau,2021-06-03,0.3,3.9147292727083496,-3.6147292727083498,3.6147292727083498
Saint Vincent and the Grenadines,2021-06-03,16.6,21.466903546660877,-4.866903546660875,4.866903546660875
Lebanon,2021-06-03,8.25,15.67100733344608,-7.421007333446081,7.421007333446081
Somalia,2021-06-03,0.81,7.11694432376132,-6.30694432376132,6.30694432376132
Antigua and Barbuda,2021-06-03,34.34,33.94683888034338,0.39316111965662515,0.39316111965662515
Algeria,2021-06-03,0.17,15.036022615533067,-14.866022615533067,14.866022615533067
Brunei,2021-06-03,10.01,10.932908464731554,-0.9229084647315542,0.9229084647315542
El Salvador,2021-06-03,18.02,18.620233330690144,-0.6002333306901448,0.6002333306901448
Nigeria,2021-06-03,0.95,11.606379817248168,-10.656379817248169,10.656379817248169
Bulgaria,2021-06-03,11.91,22.42004963231057,-10.510049632310569,10.510049632310569
Slovakia,2021-06-03,32.77,28.27328307533295,4.4967169246670515,4.4967169246670515
Oman,2021-06-03,4.24,20.289469000230962,-16.049469000230964,16.049469000230964
Gambia,2021-06-03,1.21,11.198139632678426,-9.988139632678426,9.988139632678426
Moldova,2021-06-03,8.93,13.275262319650999,-4.345262319650999,4.345262319650999
Cuba,2021-06-03,13.76,8.431170735928923,5.328829264071077,5.328829264071077
Philippines,2021-06-03,3.63,12.610595631914755,-8.980595631914756,8.980595631914756
Australia,2021-06-03,16.05,13.548198138190784,2.5018018618092164,2.5018018618092164
Niger,2021-06-03,0.63,8.628291518689668,-7.998291518689668,7.998291518689668
Greenland,2021-06-03,29.73,24.53528589431748,5.194714105682522,5.194714105682522
Azerbaijan,2021-06-03,14.77,21.06741861388831,-6.297418613888311,6.297418613888311
Mauritius,2021-06-03,18.3,20.908744508320506,-2.6087445083205054,2.6087445083205054
Taiwan,2021-06-03,2.62,9.617385058607372,-6.997385058607372,6.997385058607372
Slovenia,2021-06-03,33.81,28.870106177378002,4.939893822622,4.939893822622
United Kingdom,2021-06-03,58.85,50.79588567556708,8.054114324432923,8.054114324432923
Scotland,2021-06-03,60.88,48.759443779812415,12.120556220187588,12.120556220187588
Malaysia,2021-06-03,5.89,14.105968159887158,-8.215968159887158,8.215968159887158
Cambodia,2021-06-03,16.08,18.524175566976627,-2.4441755669766287,2.4441755669766287
Switzerland,2021-06-03,37.99,27.264002347247487,10.725997652752515,10.725997652752515
Guinea,2021-06-03,2.13,9.261765919578028,-7.1317659195780285,7.1317659195780285
Ecuador,2021-06-03,9.65,17.627835644032633,-7.977835644032632,7.977835644032632
Brazil,2021-06-03,22.41,23.350659727768008,-0.9406597277680078,0.9406597277680078
Montenegro,2021-06-03,21.75,18.05369819152374,3.69630180847626,3.69630180847626
